date,hour,month,year,day_name,is_weekend,type,source,cashflow
2023-04-19,0,4,2023,Wednesday,No,Dine In,Cashier,27.5
2023-04-19,0,4,2023,Wednesday,No,Pick Up,Cashier,15.0
2023-04-19,14,4,2023,Wednesday,No,Pick Up,Cashier,70.05
2023-04-19,15,4,2023,Wednesday,No,Dine In,Cashier,53.05
2023-04-19,15,4,2023,Wednesday,No,Pick Up,Cashier,244.25
2023-04-19,16,4,2023,Wednesday,No,Dine In,Cashier,56.4
2023-04-19,16,4,2023,Wednesday,No,Pick Up,Cashier,94.64999999999999
2023-04-19,19,4,2023,Wednesday,No,Dine In,Cashier,28.95
2023-04-19,20,4,2023,Wednesday,No,Dine In,Cashier,6.55
2023-04-19,20,4,2023,Wednesday,No,Pick Up,Cashier,31.8
2023-04-19,21,4,2023,Wednesday,No,Dine In,Cashier,14.0
2023-04-19,21,4,2023,Wednesday,No,Pick Up,Cashier,57.0
2023-04-19,22,4,2023,Wednesday,No,Pick Up,Cashier,49.75
2023-04-19,23,4,2023,Wednesday,No,Dine In,Cashier,17.25
2023-04-19,23,4,2023,Wednesday,No,Pick Up,Cashier,99.5
2023-04-20,0,4,2023,Thursday,No,Pick Up,Cashier,43.4
2023-04-20,14,4,2023,Thursday,No,Pick Up,Cashier,8.5
2023-04-20,15,4,2023,Thursday,No,Pick Up,Cashier,123.75
2023-04-20,16,4,2023,Thursday,No,Dine In,Cashier,100.55000000000001
2023-04-20,16,4,2023,Thursday,No,Pick Up,Cashier,33.25
2023-04-20,17,4,2023,Thursday,No,Dine In,Cashier,16.0
2023-04-20,19,4,2023,Thursday,No,Pick Up,Cashier,30.55
2023-04-20,20,4,2023,Thursday,No,Pick Up,Cashier,14.5
2023-04-21,11,4,2023,Friday,Yes,Dine In,Cashier,8.0
2023-04-21,11,4,2023,Friday,Yes,Pick Up,Cashier,34.0
2023-04-21,12,4,2023,Friday,Yes,Pick Up,Cashier,6.0
2023-04-21,13,4,2023,Friday,Yes,Dine In,Cashier,69.5
2023-04-21,13,4,2023,Friday,Yes,Pick Up,Cashier,69.75
2023-04-21,14,4,2023,Friday,Yes,Dine In,Cashier,78.5
2023-04-21,14,4,2023,Friday,Yes,Pick Up,Cashier,106.7
2023-04-21,15,4,2023,Friday,Yes,Dine In,Cashier,39.75
2023-04-21,15,4,2023,Friday,Yes,Pick Up,Cashier,93.0
2023-04-21,16,4,2023,Friday,Yes,Dine In,Cashier,23.25
2023-04-21,16,4,2023,Friday,Yes,Pick Up,Cashier,64.75
2023-04-21,17,4,2023,Friday,Yes,Dine In,Cashier,40.5
2023-04-21,17,4,2023,Friday,Yes,Pick Up,Cashier,21.0
2023-04-21,18,4,2023,Friday,Yes,Dine In,Cashier,89.0
2023-04-21,18,4,2023,Friday,Yes,Pick Up,Cashier,40.0
2023-04-21,19,4,2023,Friday,Yes,Dine In,Cashier,130.25
2023-04-21,19,4,2023,Friday,Yes,Pick Up,Cashier,15.25
2023-04-21,20,4,2023,Friday,Yes,Dine In,Cashier,80.75
2023-04-21,20,4,2023,Friday,Yes,Pick Up,Cashier,83.25
2023-04-21,21,4,2023,Friday,Yes,Dine In,Cashier,128.0
2023-04-21,21,4,2023,Friday,Yes,Pick Up,Cashier,63.5
2023-04-21,22,4,2023,Friday,Yes,Dine In,Cashier,25.5
2023-04-21,22,4,2023,Friday,Yes,Pick Up,Cashier,44.75
2023-04-21,23,4,2023,Friday,Yes,Pick Up,Cashier,50.75
2023-04-22,0,4,2023,Saturday,Yes,Delivery,Call Center,6.5
2023-04-22,0,4,2023,Saturday,Yes,Pick Up,Cashier,6.0
2023-04-22,1,4,2023,Saturday,Yes,Dine In,Cashier,22.0
2023-04-22,1,4,2023,Saturday,Yes,Pick Up,Cashier,14.75
2023-04-22,9,4,2023,Saturday,Yes,Pick Up,Cashier,28.0
2023-04-22,10,4,2023,Saturday,Yes,Dine In,Cashier,19.75
2023-04-22,10,4,2023,Saturday,Yes,Pick Up,Cashier,39.0
2023-04-22,11,4,2023,Saturday,Yes,Pick Up,Cashier,13.75
2023-04-22,12,4,2023,Saturday,Yes,Dine In,Cashier,52.5
2023-04-22,12,4,2023,Saturday,Yes,Pick Up,Cashier,35.0
2023-04-22,13,4,2023,Saturday,Yes,Dine In,Cashier,74.25
2023-04-22,13,4,2023,Saturday,Yes,Pick Up,Cashier,50.5
2023-04-22,14,4,2023,Saturday,Yes,Dine In,Cashier,101.05
2023-04-22,14,4,2023,Saturday,Yes,Pick Up,Cashier,49.0
2023-04-22,15,4,2023,Saturday,Yes,Dine In,Cashier,143.25
2023-04-22,15,4,2023,Saturday,Yes,Pick Up,Cashier,61.7
2023-04-22,16,4,2023,Saturday,Yes,Dine In,Cashier,88.25
2023-04-22,16,4,2023,Saturday,Yes,Pick Up,Cashier,51.75
2023-04-22,17,4,2023,Saturday,Yes,Dine In,Cashier,134.15
2023-04-22,17,4,2023,Saturday,Yes,Pick Up,Cashier,65.65
2023-04-22,18,4,2023,Saturday,Yes,Dine In,Cashier,155.05
2023-04-22,18,4,2023,Saturday,Yes,Pick Up,Cashier,65.4
2023-04-22,19,4,2023,Saturday,Yes,Dine In,Cashier,182.0
2023-04-22,19,4,2023,Saturday,Yes,Pick Up,Cashier,108.0
2023-04-22,20,4,2023,Saturday,Yes,Dine In,Cashier,234.45
2023-04-22,20,4,2023,Saturday,Yes,Pick Up,Cashier,35.8
2023-04-22,21,4,2023,Saturday,Yes,Dine In,Cashier,77.0
2023-04-22,21,4,2023,Saturday,Yes,Pick Up,Cashier,157.25
2023-04-22,22,4,2023,Saturday,Yes,Delivery,Cashier,37.5
2023-04-22,22,4,2023,Saturday,Yes,Dine In,Cashier,73.55
2023-04-22,22,4,2023,Saturday,Yes,Pick Up,Cashier,65.65
2023-04-22,23,4,2023,Saturday,Yes,Dine In,Cashier,66.75
2023-04-22,23,4,2023,Saturday,Yes,Pick Up,Cashier,17.0
2023-04-23,0,4,2023,Sunday,No,Pick Up,Cashier,36.5
2023-04-23,10,4,2023,Sunday,No,Dine In,Cashier,15.0
2023-04-23,10,4,2023,Sunday,No,Pick Up,Cashier,39.0
2023-04-23,11,4,2023,Sunday,No,Dine In,Cashier,40.0
2023-04-23,11,4,2023,Sunday,No,Pick Up,Cashier,37.5
2023-04-23,12,4,2023,Sunday,No,Dine In,Cashier,17.25
2023-04-23,12,4,2023,Sunday,No,Pick Up,Cashier,55.75
2023-04-23,13,4,2023,Sunday,No,Dine In,Cashier,52.25
2023-04-23,13,4,2023,Sunday,No,Pick Up,Cashier,68.55
2023-04-23,14,4,2023,Sunday,No,Dine In,Cashier,64.75
2023-04-23,14,4,2023,Sunday,No,Pick Up,Cashier,80.0
2023-04-23,15,4,2023,Sunday,No,Dine In,Cashier,52.8
2023-04-23,15,4,2023,Sunday,No,Pick Up,Cashier,116.55
2023-04-23,16,4,2023,Sunday,No,Dine In,Cashier,145.55
2023-04-23,16,4,2023,Sunday,No,Pick Up,Cashier,47.75
2023-04-23,17,4,2023,Sunday,No,Dine In,Cashier,111.75
2023-04-23,17,4,2023,Sunday,No,Pick Up,Cashier,117.5
2023-04-23,18,4,2023,Sunday,No,Dine In,Cashier,59.4
2023-04-23,18,4,2023,Sunday,No,Pick Up,Cashier,121.5
2023-04-23,19,4,2023,Sunday,No,Dine In,Cashier,135.25
2023-04-23,19,4,2023,Sunday,No,Pick Up,Cashier,111.9
2023-04-23,20,4,2023,Sunday,No,Dine In,Cashier,70.75
2023-04-23,20,4,2023,Sunday,No,Pick Up,Cashier,114.0
2023-04-23,21,4,2023,Sunday,No,Dine In,Cashier,34.0
2023-04-23,21,4,2023,Sunday,No,Pick Up,Cashier,64.65
2023-04-23,22,4,2023,Sunday,No,Dine In,Cashier,77.0
2023-04-23,22,4,2023,Sunday,No,Pick Up,Cashier,33.75
2023-04-23,23,4,2023,Sunday,No,Pick Up,Cashier,16.0
2023-04-24,0,4,2023,Monday,No,Pick Up,Cashier,44.75
2023-04-24,9,4,2023,Monday,No,Dine In,Cashier,0.4
2023-04-24,11,4,2023,Monday,No,Dine In,Cashier,8.4
2023-04-24,11,4,2023,Monday,No,Pick Up,Cashier,35.0
2023-04-24,12,4,2023,Monday,No,Dine In,Cashier,14.75
2023-04-24,12,4,2023,Monday,No,Pick Up,Cashier,62.0
2023-04-24,13,4,2023,Monday,No,Dine In,Cashier,108.5
2023-04-24,13,4,2023,Monday,No,Pick Up,Cashier,128.5
2023-04-24,14,4,2023,Monday,No,Dine In,Cashier,34.5
2023-04-24,14,4,2023,Monday,No,Pick Up,Cashier,160.25
2023-04-24,15,4,2023,Monday,No,Dine In,Cashier,135.5
2023-04-24,15,4,2023,Monday,No,Pick Up,Cashier,45.0
2023-04-24,16,4,2023,Monday,No,Dine In,Cashier,118.65
2023-04-24,16,4,2023,Monday,No,Pick Up,Cashier,96.35
2023-04-24,17,4,2023,Monday,No,Dine In,Cashier,101.25
2023-04-24,17,4,2023,Monday,No,Pick Up,Cashier,124.75
2023-04-24,18,4,2023,Monday,No,Dine In,Cashier,80.75
2023-04-24,18,4,2023,Monday,No,Pick Up,Cashier,135.0
2023-04-24,19,4,2023,Monday,No,Dine In,Cashier,61.65
2023-04-24,19,4,2023,Monday,No,Pick Up,Cashier,93.05
2023-04-24,20,4,2023,Monday,No,Dine In,Cashier,8.0
2023-04-24,20,4,2023,Monday,No,Pick Up,Cashier,77.5
2023-04-24,21,4,2023,Monday,No,Pick Up,Cashier,52.25
2023-04-24,22,4,2023,Monday,No,Pick Up,Cashier,36.15
2023-04-25,8,4,2023,Tuesday,No,Dine In,Cashier,30.0
2023-04-25,9,4,2023,Tuesday,No,Dine In,Cashier,0.4
2023-04-25,9,4,2023,Tuesday,No,Pick Up,Cashier,16.5
2023-04-25,10,4,2023,Tuesday,No,Dine In,Cashier,32.4
2023-04-25,11,4,2023,Tuesday,No,Dine In,Cashier,72.0
2023-04-25,11,4,2023,Tuesday,No,Pick Up,Cashier,35.25
2023-04-25,12,4,2023,Tuesday,No,Dine In,Cashier,68.5
2023-04-25,12,4,2023,Tuesday,No,Pick Up,Cashier,43.8
2023-04-25,13,4,2023,Tuesday,No,Dine In,Cashier,21.5
2023-04-25,13,4,2023,Tuesday,No,Pick Up,Cashier,23.5
2023-04-25,14,4,2023,Tuesday,No,Dine In,Cashier,22.0
2023-04-25,14,4,2023,Tuesday,No,Pick Up,Cashier,57.5
2023-04-25,15,4,2023,Tuesday,No,Dine In,Cashier,47.9
2023-04-25,15,4,2023,Tuesday,No,Pick Up,Cashier,32.55
2023-04-25,16,4,2023,Tuesday,No,Pick Up,Cashier,36.5
2023-04-25,17,4,2023,Tuesday,No,Dine In,Cashier,62.9
2023-04-25,17,4,2023,Tuesday,No,Pick Up,Cashier,34.0
2023-04-25,18,4,2023,Tuesday,No,Dine In,Cashier,53.25
2023-04-25,18,4,2023,Tuesday,No,Pick Up,Cashier,56.5
2023-04-25,19,4,2023,Tuesday,No,Dine In,Cashier,41.0
2023-04-25,19,4,2023,Tuesday,No,Pick Up,Cashier,63.9
2023-04-25,20,4,2023,Tuesday,No,Dine In,Cashier,36.5
2023-04-25,20,4,2023,Tuesday,No,Pick Up,Cashier,44.5
2023-04-25,21,4,2023,Tuesday,No,Dine In,Cashier,32.75
2023-04-25,21,4,2023,Tuesday,No,Pick Up,Cashier,18.5
2023-04-25,22,4,2023,Tuesday,No,Dine In,Cashier,10.0
2023-04-25,22,4,2023,Tuesday,No,Pick Up,Cashier,22.0
2023-04-25,23,4,2023,Tuesday,No,Pick Up,Cashier,3.0
2023-04-26,9,4,2023,Wednesday,No,Dine In,Cashier,8.0
2023-04-26,9,4,2023,Wednesday,No,Pick Up,Cashier,33.25
2023-04-26,10,4,2023,Wednesday,No,Pick Up,Cashier,37.0
2023-04-26,11,4,2023,Wednesday,No,Dine In,Cashier,4.25
2023-04-26,11,4,2023,Wednesday,No,Pick Up,Cashier,44.9
2023-04-26,12,4,2023,Wednesday,No,Dine In,Cashier,27.4
2023-04-26,12,4,2023,Wednesday,No,Pick Up,Cashier,23.25
2023-04-26,13,4,2023,Wednesday,No,Dine In,Cashier,33.0
2023-04-26,14,4,2023,Wednesday,No,Dine In,Cashier,18.9
2023-04-26,14,4,2023,Wednesday,No,Pick Up,Cashier,28.75
2023-04-26,15,4,2023,Wednesday,No,Dine In,Cashier,30.25
2023-04-26,15,4,2023,Wednesday,No,Pick Up,Cashier,42.0
2023-04-26,16,4,2023,Wednesday,No,Dine In,Cashier,33.0
2023-04-26,16,4,2023,Wednesday,No,Pick Up,Cashier,29.5
2023-04-26,17,4,2023,Wednesday,No,Dine In,Cashier,18.0
2023-04-26,17,4,2023,Wednesday,No,Pick Up,Cashier,15.0
2023-04-26,18,4,2023,Wednesday,No,Pick Up,Cashier,28.75
2023-04-26,19,4,2023,Wednesday,No,Dine In,Cashier,13.75
2023-04-26,19,4,2023,Wednesday,No,Pick Up,Cashier,49.25
2023-04-26,20,4,2023,Wednesday,No,Dine In,Cashier,8.0
2023-04-26,20,4,2023,Wednesday,No,Pick Up,Cashier,22.75
2023-04-26,21,4,2023,Wednesday,No,Pick Up,Cashier,57.0
2023-04-26,22,4,2023,Wednesday,No,Pick Up,Cashier,21.0
2023-04-27,8,4,2023,Thursday,No,Pick Up,Cashier,24.0
2023-04-27,9,4,2023,Thursday,No,Dine In,Cashier,17.0
2023-04-27,9,4,2023,Thursday,No,Pick Up,Cashier,14.25
2023-04-27,10,4,2023,Thursday,No,Pick Up,Cashier,49.75
2023-04-27,11,4,2023,Thursday,No,Dine In,Cashier,36.75
2023-04-27,11,4,2023,Thursday,No,Pick Up,Cashier,14.0
2023-04-27,12,4,2023,Thursday,No,Dine In,Cashier,10.5
2023-04-27,12,4,2023,Thursday,No,Pick Up,Cashier,44.5
2023-04-27,13,4,2023,Thursday,No,Dine In,Cashier,0.5
2023-04-27,14,4,2023,Thursday,No,Dine In,Cashier,32.5
2023-04-27,14,4,2023,Thursday,No,Pick Up,Cashier,64.0
2023-04-27,15,4,2023,Thursday,No,Dine In,Cashier,53.0
2023-04-27,15,4,2023,Thursday,No,Pick Up,Cashier,40.5
2023-04-27,16,4,2023,Thursday,No,Dine In,Cashier,18.8
2023-04-27,16,4,2023,Thursday,No,Pick Up,Cashier,34.0
2023-04-27,17,4,2023,Thursday,No,Dine In,Cashier,49.0
2023-04-27,17,4,2023,Thursday,No,Pick Up,Cashier,33.75
2023-04-27,18,4,2023,Thursday,No,Dine In,Cashier,78.4
2023-04-27,18,4,2023,Thursday,No,Pick Up,Cashier,44.5
2023-04-27,19,4,2023,Thursday,No,Dine In,Cashier,46.4
2023-04-27,19,4,2023,Thursday,No,Pick Up,Cashier,32.0
2023-04-27,20,4,2023,Thursday,No,Dine In,Cashier,38.5
2023-04-27,20,4,2023,Thursday,No,Pick Up,Cashier,89.75
2023-04-27,21,4,2023,Thursday,No,Delivery,Cashier,8.0
2023-04-27,21,4,2023,Thursday,No,Dine In,Cashier,48.0
2023-04-27,21,4,2023,Thursday,No,Pick Up,Cashier,51.25
2023-04-27,22,4,2023,Thursday,No,Dine In,Cashier,9.0
2023-04-27,22,4,2023,Thursday,No,Pick Up,Cashier,1.0
2023-04-27,23,4,2023,Thursday,No,Dine In,Cashier,16.0
2023-04-28,11,4,2023,Friday,Yes,Dine In,Cashier,16.0
2023-04-28,11,4,2023,Friday,Yes,Pick Up,Cashier,19.75
2023-04-28,12,4,2023,Friday,Yes,Pick Up,Cashier,28.75
2023-04-28,13,4,2023,Friday,Yes,Dine In,Cashier,11.25
2023-04-28,13,4,2023,Friday,Yes,Pick Up,Cashier,7.5
2023-04-28,14,4,2023,Friday,Yes,Dine In,Cashier,21.0
2023-04-28,14,4,2023,Friday,Yes,Pick Up,Cashier,47.25
2023-04-28,15,4,2023,Friday,Yes,Dine In,Cashier,18.5
2023-04-28,15,4,2023,Friday,Yes,Pick Up,Cashier,40.0
2023-04-28,16,4,2023,Friday,Yes,Dine In,Cashier,64.65
2023-04-28,16,4,2023,Friday,Yes,Pick Up,Cashier,46.75
2023-04-28,17,4,2023,Friday,Yes,Dine In,Cashier,32.4
2023-04-28,17,4,2023,Friday,Yes,Pick Up,Cashier,30.25
2023-04-28,18,4,2023,Friday,Yes,Dine In,Cashier,78.9
2023-04-28,18,4,2023,Friday,Yes,Pick Up,Cashier,19.75
2023-04-28,19,4,2023,Friday,Yes,Dine In,Cashier,99.75
2023-04-28,19,4,2023,Friday,Yes,Pick Up,Cashier,114.25
2023-04-28,20,4,2023,Friday,Yes,Dine In,Cashier,8.5
2023-04-28,20,4,2023,Friday,Yes,Pick Up,Cashier,51.0
2023-04-28,21,4,2023,Friday,Yes,Dine In,Cashier,10.0
2023-04-28,21,4,2023,Friday,Yes,Pick Up,Cashier,59.55
2023-04-28,22,4,2023,Friday,Yes,Dine In,Cashier,8.0
2023-04-28,22,4,2023,Friday,Yes,Pick Up,Cashier,14.75
2023-04-29,9,4,2023,Saturday,Yes,Pick Up,Cashier,49.75
2023-04-29,10,4,2023,Saturday,Yes,Pick Up,Cashier,23.75
2023-04-29,11,4,2023,Saturday,Yes,Dine In,Cashier,13.0
2023-04-29,12,4,2023,Saturday,Yes,Pick Up,Cashier,117.5
2023-04-29,13,4,2023,Saturday,Yes,Dine In,Cashier,19.3
2023-04-29,13,4,2023,Saturday,Yes,Pick Up,Cashier,34.4
2023-04-29,14,4,2023,Saturday,Yes,Dine In,Cashier,20.9
2023-04-29,14,4,2023,Saturday,Yes,Pick Up,Cashier,51.65
2023-04-29,15,4,2023,Saturday,Yes,Dine In,Cashier,11.5
2023-04-29,15,4,2023,Saturday,Yes,Pick Up,Cashier,81.0
2023-04-29,16,4,2023,Saturday,Yes,Dine In,Cashier,22.5
2023-04-29,16,4,2023,Saturday,Yes,Pick Up,Cashier,25.0
2023-04-29,17,4,2023,Saturday,Yes,Dine In,Cashier,17.0
2023-04-29,17,4,2023,Saturday,Yes,Pick Up,Cashier,18.0
2023-04-29,18,4,2023,Saturday,Yes,Dine In,Cashier,30.0
2023-04-29,18,4,2023,Saturday,Yes,Pick Up,Cashier,40.0
2023-04-29,19,4,2023,Saturday,Yes,Pick Up,Cashier,47.0
2023-04-29,20,4,2023,Saturday,Yes,Dine In,Cashier,16.5
2023-04-29,20,4,2023,Saturday,Yes,Pick Up,Cashier,64.0
2023-04-29,21,4,2023,Saturday,Yes,Pick Up,Cashier,62.0
2023-04-29,22,4,2023,Saturday,Yes,Pick Up,Cashier,5.25
2023-04-29,23,4,2023,Saturday,Yes,Pick Up,Cashier,15.5
2023-04-30,11,4,2023,Sunday,No,Dine In,Cashier,18.75
2023-04-30,11,4,2023,Sunday,No,Pick Up,Cashier,23.3
2023-04-30,12,4,2023,Sunday,No,Dine In,Cashier,73.1
2023-04-30,12,4,2023,Sunday,No,Pick Up,Cashier,49.75
2023-04-30,13,4,2023,Sunday,No,Dine In,Cashier,69.0
2023-04-30,13,4,2023,Sunday,No,Pick Up,Cashier,56.5
2023-04-30,14,4,2023,Sunday,No,Dine In,Cashier,54.0
2023-04-30,14,4,2023,Sunday,No,Pick Up,Cashier,34.5
2023-04-30,15,4,2023,Sunday,No,Dine In,Cashier,30.75
2023-04-30,15,4,2023,Sunday,No,Pick Up,Cashier,47.5
2023-04-30,16,4,2023,Sunday,No,Dine In,Cashier,26.75
2023-04-30,16,4,2023,Sunday,No,Pick Up,Cashier,28.0
2023-04-30,17,4,2023,Sunday,No,Dine In,Cashier,28.25
2023-04-30,17,4,2023,Sunday,No,Pick Up,Cashier,23.9
2023-04-30,18,4,2023,Sunday,No,Dine In,Cashier,36.25
2023-04-30,18,4,2023,Sunday,No,Pick Up,Cashier,30.5
2023-04-30,19,4,2023,Sunday,No,Dine In,Cashier,8.0
2023-04-30,19,4,2023,Sunday,No,Pick Up,Cashier,73.75
2023-04-30,20,4,2023,Sunday,No,Dine In,Cashier,0.5
2023-04-30,20,4,2023,Sunday,No,Pick Up,Cashier,23.0
2023-04-30,21,4,2023,Sunday,No,Pick Up,Cashier,5.75
2023-04-30,22,4,2023,Sunday,No,Pick Up,Cashier,5.0
2023-05-01,9,5,2023,Monday,No,Dine In,Cashier,8.0
2023-05-01,9,5,2023,Monday,No,Pick Up,Cashier,4.0
2023-05-01,10,5,2023,Monday,No,Dine In,Cashier,15.5
2023-05-01,10,5,2023,Monday,No,Pick Up,Cashier,31.0
2023-05-01,11,5,2023,Monday,No,Dine In,Cashier,8.5
2023-05-01,11,5,2023,Monday,No,Pick Up,Cashier,9.5
2023-05-01,12,5,2023,Monday,No,Dine In,Cashier,11.0
2023-05-01,12,5,2023,Monday,No,Pick Up,Cashier,8.0
2023-05-01,13,5,2023,Monday,No,Pick Up,Cashier,17.75
2023-05-01,14,5,2023,Monday,No,Dine In,Cashier,43.9
2023-05-01,14,5,2023,Monday,No,Pick Up,Cashier,4.0
2023-05-01,15,5,2023,Monday,No,Pick Up,Cashier,3.5
2023-05-01,16,5,2023,Monday,No,Dine In,Cashier,23.0
2023-05-01,16,5,2023,Monday,No,Pick Up,Cashier,17.0
2023-05-01,17,5,2023,Monday,No,Dine In,Cashier,0.4
2023-05-01,17,5,2023,Monday,No,Pick Up,Cashier,19.5
2023-05-01,18,5,2023,Monday,No,Dine In,Cashier,10.25
2023-05-01,18,5,2023,Monday,No,Pick Up,Cashier,16.95
2023-05-01,19,5,2023,Monday,No,Dine In,Cashier,0.0
2023-05-01,19,5,2023,Monday,No,Pick Up,Cashier,12.75
2023-05-01,20,5,2023,Monday,No,Dine In,Cashier,16.0
2023-05-01,20,5,2023,Monday,No,Pick Up,Cashier,21.9
2023-05-01,21,5,2023,Monday,No,Dine In,Cashier,8.5
2023-05-01,21,5,2023,Monday,No,Pick Up,Cashier,26.5
2023-05-01,22,5,2023,Monday,No,Dine In,Cashier,10.0
2023-05-01,22,5,2023,Monday,No,Pick Up,Cashier,9.0
2023-05-02,8,5,2023,Tuesday,No,Pick Up,Cashier,20.75
2023-05-02,9,5,2023,Tuesday,No,Pick Up,Cashier,33.25
2023-05-02,10,5,2023,Tuesday,No,Pick Up,Cashier,20.0
2023-05-02,12,5,2023,Tuesday,No,Dine In,Cashier,0.0
2023-05-02,12,5,2023,Tuesday,No,Pick Up,Cashier,18.75
2023-05-02,13,5,2023,Tuesday,No,Dine In,Cashier,16.0
2023-05-02,13,5,2023,Tuesday,No,Pick Up,Cashier,11.75
2023-05-02,14,5,2023,Tuesday,No,Dine In,Cashier,8.0
2023-05-02,14,5,2023,Tuesday,No,Pick Up,Cashier,8.0
2023-05-02,15,5,2023,Tuesday,No,Dine In,Cashier,11.0
2023-05-02,15,5,2023,Tuesday,No,Pick Up,Cashier,43.75
2023-05-02,16,5,2023,Tuesday,No,Dine In,Cashier,19.75
2023-05-02,16,5,2023,Tuesday,No,Pick Up,Cashier,5.5
2023-05-02,17,5,2023,Tuesday,No,Dine In,Cashier,26.7
2023-05-02,17,5,2023,Tuesday,No,Pick Up,Cashier,8.5
2023-05-02,18,5,2023,Tuesday,No,Dine In,Cashier,26.75
2023-05-02,18,5,2023,Tuesday,No,Pick Up,Cashier,32.0
2023-05-02,19,5,2023,Tuesday,No,Dine In,Cashier,13.0
2023-05-02,19,5,2023,Tuesday,No,Pick Up,Cashier,13.75
2023-05-02,20,5,2023,Tuesday,No,Pick Up,Cashier,11.75
2023-05-02,21,5,2023,Tuesday,No,Pick Up,Cashier,24.0
2023-05-02,22,5,2023,Tuesday,No,Pick Up,Cashier,18.0
2023-05-03,9,5,2023,Wednesday,No,Dine In,Cashier,7.8
2023-05-03,10,5,2023,Wednesday,No,Pick Up,Cashier,16.15
2023-05-03,11,5,2023,Wednesday,No,Dine In,Cashier,6.5
2023-05-03,11,5,2023,Wednesday,No,Pick Up,Cashier,20.75
2023-05-03,12,5,2023,Wednesday,No,Pick Up,Cashier,73.25
2023-05-03,13,5,2023,Wednesday,No,Dine In,Cashier,12.0
2023-05-03,13,5,2023,Wednesday,No,Pick Up,Cashier,5.25
2023-05-03,14,5,2023,Wednesday,No,Pick Up,Cashier,64.4
2023-05-03,15,5,2023,Wednesday,No,Pick Up,Cashier,25.5
2023-05-03,16,5,2023,Wednesday,No,Pick Up,Cashier,26.0
2023-05-03,17,5,2023,Wednesday,No,Dine In,Cashier,31.5
2023-05-03,17,5,2023,Wednesday,No,Pick Up,Cashier,18.5
2023-05-03,18,5,2023,Wednesday,No,Dine In,Cashier,23.0
2023-05-03,18,5,2023,Wednesday,No,Pick Up,Cashier,23.0
2023-05-03,19,5,2023,Wednesday,No,Dine In,Cashier,10.0
2023-05-03,19,5,2023,Wednesday,No,Pick Up,Cashier,12.0
2023-05-03,20,5,2023,Wednesday,No,Dine In,Cashier,16.0
2023-05-03,20,5,2023,Wednesday,No,Pick Up,Cashier,30.8
2023-05-03,21,5,2023,Wednesday,No,Dine In,Cashier,8.0
2023-05-03,21,5,2023,Wednesday,No,Pick Up,Cashier,10.4
2023-05-03,22,5,2023,Wednesday,No,Dine In,Cashier,8.0
2023-05-03,22,5,2023,Wednesday,No,Pick Up,Cashier,9.5
2023-05-04,8,5,2023,Thursday,No,Pick Up,Cashier,3.75
2023-05-04,9,5,2023,Thursday,No,Dine In,Cashier,0.8
2023-05-04,9,5,2023,Thursday,No,Pick Up,Cashier,55.05
2023-05-04,10,5,2023,Thursday,No,Dine In,Cashier,11.25
2023-05-04,10,5,2023,Thursday,No,Pick Up,Cashier,23.75
2023-05-04,11,5,2023,Thursday,No,Dine In,Cashier,13.75
2023-05-04,11,5,2023,Thursday,No,Pick Up,Cashier,73.25
2023-05-04,12,5,2023,Thursday,No,Dine In,Cashier,46.75
2023-05-04,12,5,2023,Thursday,No,Pick Up,Cashier,28.05
2023-05-04,13,5,2023,Thursday,No,Dine In,Cashier,12.5
2023-05-04,13,5,2023,Thursday,No,Pick Up,Cashier,33.0
2023-05-04,14,5,2023,Thursday,No,Dine In,Cashier,80.55
2023-05-04,14,5,2023,Thursday,No,Pick Up,Cashier,24.5
2023-05-04,15,5,2023,Thursday,No,Dine In,Cashier,21.75
2023-05-04,15,5,2023,Thursday,No,Pick Up,Cashier,51.5
2023-05-04,16,5,2023,Thursday,No,Dine In,Cashier,0.4
2023-05-04,16,5,2023,Thursday,No,Pick Up,Cashier,21.25
2023-05-04,17,5,2023,Thursday,No,Dine In,Cashier,8.0
2023-05-04,17,5,2023,Thursday,No,Pick Up,Cashier,12.4
2023-05-04,18,5,2023,Thursday,No,Dine In,Cashier,64.0
2023-05-04,18,5,2023,Thursday,No,Pick Up,Cashier,35.0
2023-05-04,19,5,2023,Thursday,No,Dine In,Cashier,24.0
2023-05-04,19,5,2023,Thursday,No,Pick Up,Cashier,41.5
2023-05-04,20,5,2023,Thursday,No,Dine In,Cashier,34.0
2023-05-04,20,5,2023,Thursday,No,Pick Up,Cashier,12.0
2023-05-04,21,5,2023,Thursday,No,Dine In,Cashier,32.75
2023-05-04,21,5,2023,Thursday,No,Pick Up,Cashier,11.25
2023-05-04,22,5,2023,Thursday,No,Dine In,Cashier,32.0
2023-05-04,22,5,2023,Thursday,No,Pick Up,Cashier,32.75
2023-05-04,23,5,2023,Thursday,No,Pick Up,Cashier,16.0
2023-05-05,12,5,2023,Friday,Yes,Dine In,Cashier,16.0
2023-05-05,12,5,2023,Friday,Yes,Pick Up,Cashier,27.75
2023-05-05,13,5,2023,Friday,Yes,Pick Up,Cashier,32.0
2023-05-05,14,5,2023,Friday,Yes,Dine In,Cashier,52.0
2023-05-05,14,5,2023,Friday,Yes,Pick Up,Cashier,5.0
2023-05-05,15,5,2023,Friday,Yes,Dine In,Cashier,19.75
2023-05-05,15,5,2023,Friday,Yes,Pick Up,Cashier,84.5
